,Attendees,Sex,Average_height,Average_weight,Sport,Team
4866,3,M,163.33333333333334,54.333333333333336,Sailing,Miss Nippon V
4867,3,M,183.0,89.33333333333333,Sailing,Monica
4868,3,M,173.66666666666666,78.0,Sailing,Mutafo
4869,3,M,174.33333333333334,70.33333333333333,Sailing,Nirefs
4870,3,M,177.66666666666666,74.33333333333333,Sailing,Oleander XII
4871,3,M,175.66666666666666,71.33333333333333,Sailing,Olen
4872,3,M,169.33333333333334,66.66666666666667,Sailing,Partenope
4873,3,M,173.0,62.0,Sailing,Patricia
4874,3,M,178.0,76.66666666666667,Sailing,Persey
4875,3,F,165.0,65.0,Sailing,Peru
4876,3,M,179.33333333333334,80.0,Sailing,Peru
4877,3,M,185.33333333333334,83.0,Sailing,Phoenix
4878,3,M,178.0,74.0,Sailing,Posillipo III
4879,3,M,168.0,66.66666666666667,Sailing,Proteus II
4880,3,M,172.66666666666666,75.66666666666667,Sailing,Rififi
4881,3,M,170.0,64.33333333333333,Sailing,Roy
4882,3,M,184.33333333333334,87.33333333333333,Sailing,Rush IV
4883,3,M,175.66666666666666,75.0,Sailing,Rush VII
4884,3,M,177.0,69.66666666666667,Sailing,SagaII
4885,3,M,187.66666666666666,93.0,Sailing,Salamander
4886,3,M,173.0,69.33333333333333,Sailing,Serendipity
4887,3,M,174.66666666666666,79.66666666666667,Sailing,Sjhxa
4888,3,M,176.33333333333334,78.33333333333333,Sailing,Snowten III
4889,3,M,174.0,72.33333333333333,Sailing,Snude
4890,3,F,170.33333333333334,66.66666666666667,Sailing,South Africa
4891,3,M,181.0,81.33333333333333,Sailing,Spirit VI
4892,3,M,176.33333333333334,78.0,Sailing,State VI
4893,3,M,177.0,76.33333333333333,Sailing,Struten
4894,3,M,180.33333333333334,78.33333333333333,Sailing,Trintel II
4895,3,F,168.33333333333334,60.666666666666664,Sailing,United States Virgin Islands
4896,3,F,172.33333333333334,67.0,Sailing,Uruguay
4897,3,M,172.33333333333334,72.66666666666667,Sailing,Venilia
4898,3,M,174.0,73.0,Sailing,Viktoriya
4899,3,M,175.66666666666666,70.33333333333333,Sailing,Voloira II
4900,3,M,179.0,70.33333333333333,Sailing,Web II
4901,3,M,176.33333333333334,70.33333333333333,Sailing,Web III
4902,3,M,176.33333333333334,75.0,Sailing,White Lady
4903,3,M,182.33333333333334,80.33333333333333,Sailing,Xolotl
4904,3,M,179.66666666666666,75.66666666666667,Sailing,Yeoman VII
4905,3,M,176.0,76.66666666666667,Sailing,Yeoman XII
4906,3,M,179.33333333333334,85.33333333333333,Sailing,Ylliam VII
4907,3,M,182.66666666666666,82.33333333333333,Shooting,Azerbaijan
4908,3,F,154.0,53.666666666666664,Shooting,Bangladesh
4909,3,M,169.66666666666666,64.0,Shooting,Bangladesh
4910,3,F,161.66666666666666,50.666666666666664,Shooting,Bosnia and Herzegovina
4911,3,M,182.0,84.33333333333333,Shooting,Georgia
4912,3,M,176.66666666666666,66.0,Shooting,Iceland
4913,3,F,166.0,55.0,Shooting,Malaysia
4914,3,F,169.0,60.0,Shooting,Namibia
4915,3,M,172.66666666666666,73.0,Shooting,Panama
4916,3,M,175.33333333333334,69.33333333333333,Shooting,Papua New Guinea
4917,3,F,166.0,64.0,Shooting,Peru
4918,3,F,172.33333333333334,66.0,Shooting,Tunisia
4919,3,M,186.0,84.0,Short Track Speed Skating,Israel
4920,3,F,154.0,48.0,Short Track Speed Skating,Kazakhstan
4921,3,F,174.0,65.0,Short Track Speed Skating,Lithuania
4922,3,F,174.0,58.333333333333336,Short Track Speed Skating,Ukraine
4923,3,M,182.0,82.33333333333333,Skeleton,Australia
4924,3,F,172.0,58.666666666666664,Skeleton,Italy
4925,3,F,165.66666666666666,53.333333333333336,Ski Jumping,France
4926,3,F,157.0,47.666666666666664,Ski Jumping,Japan
4927,3,F,161.66666666666666,51.666666666666664,Ski Jumping,United States
4928,3,F,167.0,61.0,Snowboarding,Brazil
4929,3,M,189.0,83.33333333333333,Snowboarding,Bulgaria
4930,3,M,172.0,72.0,Snowboarding,New Zealand
4931,3,F,165.0,57.0,Snowboarding,Ukraine
4932,3,M,178.0,83.0,Snowboarding,Ukraine
4933,3,M,175.0,75.0,Speed Skating,Czechoslovakia
4934,3,M,183.0,72.0,Speed Skating,New Zealand
4935,3,F,172.66666666666666,64.0,Swimming,Antigua and Barbuda
4936,3,M,171.66666666666666,63.333333333333336,Swimming,Antigua and Barbuda
4937,3,F,169.66666666666666,59.0,Swimming,Armenia
4938,3,F,158.0,53.0,Swimming,Bangladesh
4939,3,F,167.0,57.0,Swimming,Benin
4940,3,M,181.0,78.33333333333333,Swimming,Benin
4941,3,F,165.0,54.666666666666664,Swimming,Bermuda
4942,3,F,171.33333333333334,62.666666666666664,Swimming,Burkina Faso
4943,3,M,184.0,68.33333333333333,Swimming,Burundi
4944,3,F,164.0,59.333333333333336,Swimming,Cayman Islands
4945,3,F,168.66666666666666,57.666666666666664,Swimming,Cote d'Ivoire
4946,3,F,167.66666666666666,65.33333333333333,Swimming,Guinea
4947,3,F,167.33333333333334,61.333333333333336,Swimming,Indonesia
4948,3,M,171.0,65.33333333333333,Swimming,Iraq
4949,3,F,163.66666666666666,51.666666666666664,Swimming,Kenya
4950,3,F,158.66666666666666,52.333333333333336,Swimming,Laos
4951,3,F,177.0,73.0,Swimming,Liechtenstein
4952,3,F,166.0,64.66666666666667,Swimming,Malawi
4953,3,M,176.33333333333334,74.66666666666667,Swimming,Malawi
4954,3,F,160.33333333333334,62.333333333333336,Swimming,Marshall Islands
4955,3,M,183.0,89.33333333333333,Swimming,Marshall Islands
4956,3,M,186.0,71.0,Swimming,Monaco
4957,3,M,181.0,78.33333333333333,Swimming,Morocco
4958,3,F,166.33333333333334,62.333333333333336,Swimming,Pakistan
4959,3,M,176.66666666666666,72.0,Swimming,Palestine
4960,3,F,178.66666666666666,71.66666666666667,Swimming,Syria
4961,3,M,176.0,67.33333333333333,Swimming,Tajikistan
4962,3,F,169.0,65.0,Swimming,Tanzania
4963,3,M,175.33333333333334,68.33333333333333,Swimming,Tanzania
4964,3,F,163.0,65.0,Table Tennis,Argentina
4965,3,F,161.0,66.0,Table Tennis,Colombia
4966,3,F,166.66666666666666,54.666666666666664,Table Tennis,Congo (Brazzaville)
4967,3,F,169.0,64.33333333333333,Table Tennis,Greece
4968,3,F,169.33333333333334,57.0,Table Tennis,Individual Olympic Athletes
4969,3,F,169.33333333333334,58.666666666666664,Table Tennis,Jordan
4970,3,F,159.0,55.0,Table Tennis,Mexico
4971,3,M,179.66666666666666,76.0,Table Tennis,Nigeria-1
4972,3,M,174.0,66.0,Table Tennis,Paraguay
4973,3,F,168.66666666666666,57.666666666666664,Table Tennis,Portugal
4974,3,M,172.0,67.0,Table Tennis,Qatar
4975,3,M,178.0,76.0,Table Tennis,Slovenia
4976,3,M,173.33333333333334,64.0,Table Tennis,Soviet Union
4977,3,F,165.0,53.0,Table Tennis,Turkey
4978,3,M,173.33333333333334,72.0,Table Tennis,Turkey
4979,3,F,167.33333333333334,62.0,Table Tennis,Unified Team
4980,3,F,171.33333333333334,57.666666666666664,Taekwondo,Argentina
4981,3,F,170.33333333333334,61.0,Taekwondo,Azerbaijan
4982,3,M,187.0,83.33333333333333,Taekwondo,Canada
4983,3,M,184.0,66.0,Taekwondo,Central African Republic
4984,3,M,180.0,82.33333333333333,Taekwondo,Costa Rica
4985,3,M,185.33333333333334,78.66666666666667,Taekwondo,Cote d'Ivoire
4986,3,M,184.0,78.66666666666667,Taekwondo,Denmark
4987,3,M,188.66666666666666,90.33333333333333,Taekwondo,Gabon
4988,3,F,168.0,55.0,Taekwondo,Guatemala
4989,3,F,170.33333333333334,55.0,Taekwondo,Iran
4990,3,M,199.0,95.33333333333333,Taekwondo,Mali
4991,3,M,178.66666666666666,74.66666666666667,Taekwondo,Netherlands
4992,3,F,170.0,67.66666666666667,Taekwondo,Norway
4993,3,F,158.33333333333334,48.666666666666664,Taekwondo,Papua New Guinea
4994,3,M,183.33333333333334,72.33333333333333,Taekwondo,Poland
4995,3,F,175.33333333333334,68.66666666666667,Taekwondo,Puerto Rico
4996,3,M,184.0,79.33333333333333,Taekwondo,Sweden
4997,3,M,180.0,76.0,Tennis,Armenia
4998,3,M,181.33333333333334,86.0,Tennis,Cote d'Ivoire
4999,3,M,185.0,79.0,Tennis,Finland
5000,3,F,176.66666666666666,62.666666666666664,Tennis,France-1
5001,3,F,179.66666666666666,64.33333333333333,Tennis,France-2
5002,3,F,171.33333333333334,60.666666666666664,Tennis,Georgia
5003,3,F,172.33333333333334,65.66666666666667,Tennis,Great Britain-1
5004,3,F,177.0,65.33333333333333,Tennis,Great Britain-2
5005,3,F,173.33333333333334,66.0,Tennis,New Zealand
5006,3,M,177.33333333333334,73.33333333333333,Tennis,Peru
5007,3,M,183.33333333333334,78.33333333333333,Tennis,Puerto Rico
5008,3,M,189.66666666666666,87.66666666666667,Tennis,Uzbekistan
5009,3,F,166.0,56.0,Trampolining,Czech Republic
5010,3,M,177.0,69.0,Trampolining,Denmark
5011,3,M,173.66666666666666,66.0,Trampolining,Great Britain
5012,3,M,165.0,62.0,Trampolining,Italy
5013,3,F,158.0,53.0,Trampolining,Portugal
5014,3,M,171.0,62.666666666666664,Trampolining,United States
5015,3,F,163.0,57.0,Triathlon,Bermuda
5016,3,F,157.0,46.0,Triathlon,Chile
5017,3,M,173.66666666666666,66.33333333333333,Triathlon,China
5018,3,F,174.0,59.333333333333336,Triathlon,Denmark
5019,3,F,167.66666666666666,51.333333333333336,Triathlon,Ireland
5020,3,F,167.0,54.333333333333336,Triathlon,Luxembourg
5021,3,M,187.0,68.33333333333333,Triathlon,Slovakia
5022,3,F,176.0,60.0,Triathlon,Sweden
5023,3,F,163.0,53.0,Triathlon,Ukraine
5024,3,M,186.33333333333334,76.33333333333333,Triathlon,Zimbabwe
5025,3,F,162.0,56.0,Weightlifting,Albania
5026,3,F,170.0,66.0,Weightlifting,Argentina
5027,3,M,173.33333333333334,106.66666666666667,Weightlifting,Aruba
5028,3,F,161.33333333333334,71.0,Weightlifting,Cameroon
5029,3,F,160.66666666666666,75.0,Weightlifting,Chile
5030,3,M,169.33333333333334,97.33333333333333,Weightlifting,Chile
5031,3,M,168.0,74.33333333333333,Weightlifting,Croatia
5032,3,F,167.0,87.0,Weightlifting,El Salvador
5033,3,M,160.0,62.666666666666664,Weightlifting,Fiji
5034,3,M,164.66666666666666,70.33333333333333,Weightlifting,Ireland
5035,3,F,155.66666666666666,53.0,Weightlifting,Italy
5036,3,M,163.0,59.0,Weightlifting,Libya
5037,3,M,156.33333333333334,61.333333333333336,Weightlifting,Mauritius
5038,3,F,161.0,65.33333333333333,Weightlifting,Mongolia
5039,3,F,149.0,53.0,Weightlifting,Philippines
5040,3,F,162.66666666666666,107.66666666666667,Weightlifting,Samoa
5041,3,F,164.0,58.0,Weightlifting,Solomon Islands
5042,3,M,162.33333333333334,62.0,Weightlifting,Sri Lanka
5043,3,M,166.66666666666666,64.66666666666667,Weightlifting,Sudan
5044,3,M,173.66666666666666,74.66666666666667,Weightlifting,Swaziland
5045,3,M,175.0,88.33333333333333,Weightlifting,Trinidad and Tobago
5046,3,M,187.0,100.33333333333333,Wrestling,Guam
5047,3,F,165.66666666666666,63.0,Wrestling,Moldova
5048,3,F,158.33333333333334,51.0,Wrestling,Romania
5049,3,M,176.66666666666666,84.0,Wrestling,Serbia and Montenegro
5050,3,F,171.66666666666666,69.0,Wrestling,Spain
5051,2,F,163.0,56.0,Alpine Skiing,Albania
5052,2,F,169.0,59.0,Alpine Skiing,Algeria
5053,2,F,167.0,60.0,Alpine Skiing,Azerbaijan
5054,2,F,161.0,52.0,Alpine Skiing,Colombia
5055,2,M,170.0,69.0,Alpine Skiing,Costa Rica
5056,2,F,156.0,55.0,Alpine Skiing,Denmark
5057,2,M,178.0,76.0,Alpine Skiing,Fiji
5058,2,F,162.0,54.0,Alpine Skiing,India
5059,2,F,167.0,58.0,Alpine Skiing,Lithuania
5060,2,F,164.0,59.0,Alpine Skiing,Macedonia
5061,2,M,165.0,66.0,Alpine Skiing,Madagascar
5062,2,F,162.0,58.0,Alpine Skiing,Malta
5063,2,F,166.0,60.0,Alpine Skiing,Morocco
5064,2,M,165.5,59.5,Alpine Skiing,Pakistan
5065,2,F,165.0,55.0,Alpine Skiing,Portugal
5066,2,M,170.0,67.0,Alpine Skiing,Thailand
5067,2,F,168.0,58.0,Alpine Skiing,Togo
5068,2,F,170.0,64.0,Alpine Skiing,United States Virgin Islands
5069,2,M,182.0,81.0,Alpine Skiing,Zimbabwe
5070,2,F,167.5,59.5,Archery,Austria
5071,2,M,176.0,73.0,Archery,Austria
5072,2,F,157.0,60.0,Archery,Belgium
5073,2,F,157.0,49.0,Archery,Chile
5074,2,M,190.0,83.0,Archery,Cote d'Ivoire
5075,2,F,167.0,56.0,Archery,Czechoslovakia
5076,2,M,174.0,80.0,Archery,Czechoslovakia
5077,2,M,182.5,76.0,Archery,El Salvador
5078,2,F,168.5,62.0,Archery,Estonia
5079,2,M,182.0,85.0,Archery,Estonia
5080,2,M,182.0,76.0,Archery,Iran
5081,2,M,175.0,68.0,Archery,Kenya
5082,2,F,168.5,59.5,Archery,Malaysia
5083,2,M,175.0,72.0,Archery,Mauritius
5084,2,F,168.0,67.0,Archery,Moldova
5085,2,M,183.0,74.0,Archery,Monaco
5086,2,M,171.0,63.0,Archery,Myanmar
5087,2,F,170.0,59.0,Archery,Portugal
5088,2,M,175.0,69.5,Archery,Puerto Rico
5089,2,F,167.0,64.5,Archery,Romania
5090,2,M,174.5,69.5,Archery,Saudi Arabia
5091,2,F,164.0,65.0,Archery,Tajikistan
5092,2,M,175.5,87.5,Archery,Tonga
5093,2,M,180.0,87.0,Archery,Venezuela
5094,2,M,178.0,71.0,Archery,Yugoslavia
5095,2,M,164.0,93.0,Art Competitions,Monaco
5096,2,M,176.5,70.5,Athletics,Amateur Athletic Association
5097,2,F,155.0,50.5,Athletics,Brunei
5098,2,M,170.5,59.0,Athletics,Chicago Athletic Association
5099,2,M,165.0,75.5,Athletics,Marshall Islands
5100,2,F,158.5,52.5,Athletics,Oman
5101,2,F,157.5,49.0,Athletics,Qatar
5102,2,F,160.0,50.0,Athletics,Refugee Olympic Athletes
5103,2,F,157.0,50.0,Athletics,Saar
5104,2,F,172.0,64.0,Athletics,Solomon Islands
5105,2,M,180.0,67.5,Athletics,South Sudan
5106,2,M,165.0,58.0,Athletics,Timor Leste
5107,2,M,180.0,73.0,Athletics,Tuvalu
5108,2,F,159.0,54.5,Athletics,United Arab Emirates
5109,2,M,177.5,75.0,Badminton,Australia-1
5110,2,M,177.5,72.0,Badminton,Australia-2
5111,2,F,176.0,64.0,Badminton,Austria
5112,2,F,166.5,60.5,Badminton,Belarus
5113,2,M,182.0,70.0,Badminton,Belarus
5114,2,F,160.0,54.0,Badminton,Belgium
5115,2,F,174.0,66.5,Badminton,China-3
5116,2,F,177.0,72.0,Badminton,Egypt
5117,2,F,164.0,62.0,Badminton,Estonia
5118,2,M,176.0,71.75,Badminton,Greece
5119,2,F,180.0,70.0,Badminton,Iceland
5120,2,M,171.0,61.0,Badminton,Israel
5121,2,F,164.5,61.0,Badminton,Japan-3
5122,2,F,166.0,56.0,Badminton,Lithuania
5123,2,F,168.0,64.5,Badminton,Mexico
5124,2,F,166.0,66.0,Badminton,New Zealand
5125,2,M,180.0,77.0,Badminton,Norway
5126,2,M,182.0,75.5,Badminton,Peru
5127,2,F,168.0,63.0,Badminton,Poland-1
5128,2,F,164.5,57.0,Badminton,Poland-2
5129,2,F,164.0,56.0,Badminton,Sri Lanka
5130,2,M,177.5,76.5,Badminton,Suriname
5131,2,F,173.0,62.5,Badminton,Turkey
5132,2,M,183.0,65.0,Badminton,Uganda
5133,2,F,163.5,56.5,Badminton,Vietnam
5134,2,M,186.5,87.0,Baseball,Nicaragua
5135,2,M,193.0,82.0,Basketball,Chile
5136,2,M,180.0,77.5,Basketball,Estonia
5137,2,M,189.0,79.0,Beach Volleyball,Angola
5138,2,M,188.5,88.5,Beach Volleyball,Argentina-1
5139,2,M,192.0,89.0,Beach Volleyball,Argentina-2
5140,2,F,187.0,74.0,Beach Volleyball,Australia
5141,2,F,178.5,69.5,Beach Volleyball,Australia-3
5142,2,F,183.5,79.0,Beach Volleyball,Belgium
5143,2,F,183.0,69.5,Beach Volleyball,Canada-1
5144,2,F,179.0,69.0,Beach Volleyball,Canada-2
5145,2,M,192.5,89.0,Beach Volleyball,Chile
5146,2,F,169.0,59.5,Beach Volleyball,Costa Rica
5147,2,F,168.5,65.5,Beach Volleyball,Cuba-1
5148,2,F,177.5,69.0,Beach Volleyball,Cuba-2
5149,2,F,180.0,72.5,Beach Volleyball,Egypt
5150,2,F,175.0,65.5,Beach Volleyball,Georgia
5151,2,M,198.0,88.5,Beach Volleyball,Georgia
5152,2,F,177.0,67.0,Beach Volleyball,Germany
5153,2,M,195.0,92.0,Beach Volleyball,Great Britain
5154,2,M,191.0,87.0,Beach Volleyball,Greece
5155,2,F,174.0,61.0,Beach Volleyball,Italy-1
5156,2,M,193.0,84.0,Beach Volleyball,Italy-1
5157,2,F,179.0,64.5,Beach Volleyball,Italy-2
5158,2,M,190.5,86.0,Beach Volleyball,Italy-2
5159,2,M,190.0,88.0,Beach Volleyball,Latvia-1
5160,2,M,196.0,90.0,Beach Volleyball,Latvia-2
5161,2,F,176.5,74.5,Beach Volleyball,Mauritius
5162,2,F,181.0,67.5,Beach Volleyball,Norway
5163,2,F,176.0,64.5,Beach Volleyball,Poland
5164,2,M,188.5,82.0,Beach Volleyball,Poland
5165,2,M,188.5,82.0,Beach Volleyball,Poland-1
5166,2,M,195.0,89.0,Beach Volleyball,Poland-2
5167,2,F,174.5,64.0,Beach Volleyball,Portugal
5168,2,M,191.0,84.5,Beach Volleyball,Puerto Rico
5169,2,M,188.0,82.0,Beach Volleyball,Qatar
5170,2,F,180.5,64.0,Beach Volleyball,Russia-1
5171,2,M,203.0,95.5,Beach Volleyball,Russia-1
5172,2,F,181.5,66.5,Beach Volleyball,Russia-2
5173,2,M,198.0,88.0,Beach Volleyball,Russia-2
5174,2,M,194.0,96.0,Beach Volleyball,Switzerland
5175,2,F,181.0,68.0,Beach Volleyball,Switzerland-1
5176,2,F,181.5,66.5,Beach Volleyball,Switzerland-2
5177,2,M,192.0,83.5,Beach Volleyball,Tunisia
5178,2,M,194.0,92.0,Beach Volleyball,United States-3
5179,2,F,171.5,60.5,Beach Volleyball,Venezuela
5180,2,M,188.0,85.0,Beach Volleyball,Venezuela
5181,2,F,160.0,49.0,Biathlon,Andorra
5182,2,F,160.0,51.0,Biathlon,Argentina
5183,2,M,178.0,69.0,Biathlon,Bosnia and Herzegovina
5184,2,F,170.0,55.0,Biathlon,Brazil
5185,2,M,178.0,67.0,Biathlon,Costa Rica
5186,2,M,188.0,80.0,Biathlon,Denmark
5187,2,F,152.0,59.0,Biathlon,New Zealand
5188,2,M,193.0,83.0,Biathlon,Serbia and Montenegro
5189,2,M,184.0,101.5,Bobsleigh,Australia-2
5190,2,M,174.0,73.5,Bobsleigh,Belgium-1
5191,2,F,168.5,74.5,Bobsleigh,Brazil
5192,2,F,169.0,75.0,Bobsleigh,Canada
5193,2,M,184.5,90.0,Bobsleigh,Czechoslovakia-1
5194,2,F,178.0,76.5,Bobsleigh,Hungary
5195,2,F,181.0,71.5,Bobsleigh,Ireland
5196,2,F,169.5,63.5,Bobsleigh,Italy-1
5197,2,F,172.5,70.0,Bobsleigh,Italy-2
5198,2,M,186.0,89.5,Bobsleigh,Jamaica-1
5199,2,M,173.0,91.5,Bobsleigh,Jamaica-2
5200,2,M,189.0,96.0,Bobsleigh,Liechtenstein
5201,2,M,178.5,86.5,Bobsleigh,Mexico-1
5202,2,M,184.5,85.5,Bobsleigh,Monaco-2
5203,2,M,182.5,87.5,Bobsleigh,San Marino
5204,2,M,185.0,96.0,Bobsleigh,Slovakia-1
5205,2,F,166.0,63.0,Bobsleigh,South Korea
5206,2,M,183.0,70.0,Bobsleigh,Spain
5207,2,F,177.5,72.5,Bobsleigh,Sweden
5208,2,M,183.0,87.0,Bobsleigh,Yugoslavia
5209,2,M,174.5,57.5,Boxing,Antigua and Barbuda
5210,2,M,174.5,76.0,Boxing,Aruba
5211,2,F,166.5,51.0,Boxing,Bulgaria
5212,2,M,156.0,55.5,Boxing,Burkina Faso
5213,2,M,160.0,52.5,Boxing,El Salvador
5214,2,M,179.0,65.0,Boxing,Fiji
5215,2,F,163.0,55.5,Boxing,France
5216,2,M,178.5,52.5,Boxing,Hong Kong
5217,2,F,165.0,60.0,Boxing,Ireland
5218,2,M,173.0,79.5,Boxing,Jordan
5219,2,F,163.5,63.0,Boxing,Kazakhstan
5220,2,M,180.5,81.0,Boxing,Latvia
5221,2,M,171.5,57.0,Boxing,Malaysia
5222,2,M,185.5,86.0,Boxing,Montenegro
5223,2,M,176.0,67.0,Boxing,Mozambique
5224,2,M,164.0,66.0,Boxing,Oman
5225,2,M,173.0,62.0,Boxing,Qatar
5226,2,M,164.5,54.0,Boxing,Slovakia
5227,2,F,184.0,75.0,Boxing,Sweden
5228,2,M,167.5,55.5,Boxing,Vietnam
5229,2,M,178.0,82.0,Canoeing,Armenia
5230,2,F,166.0,63.0,Canoeing,Azerbaijan
5231,2,M,184.0,85.0,Canoeing,Bolivia
5232,2,M,177.0,73.0,Canoeing,Bosnia and Herzegovina
5233,2,M,178.5,79.5,Canoeing,Chile
5234,2,F,160.0,62.0,Canoeing,Cook Islands
5235,2,F,170.0,65.0,Canoeing,Cuba
5236,2,M,171.0,71.0,Canoeing,East Germany-1
5237,2,M,174.0,70.0,Canoeing,East Germany-2
5238,2,M,175.5,71.0,Canoeing,East Germany-3
5239,2,M,190.0,92.0,Canoeing,Ecuador
5240,2,M,175.5,67.0,Canoeing,France-3
5241,2,M,184.5,83.0,Canoeing,Germany-3
5242,2,M,173.0,73.0,Canoeing,Guam
5243,2,F,171.0,65.0,Canoeing,Iran
5244,2,F,168.0,59.0,Canoeing,Latvia
5245,2,F,161.5,56.0,Canoeing,Morocco
5246,2,M,179.0,75.0,Canoeing,Myanmar
5247,2,M,188.0,85.0,Canoeing,Nigeria
5248,2,F,153.0,69.0,Canoeing,Palau
5249,2,M,169.0,71.5,Canoeing,Poland-3
5250,2,F,154.0,62.0,Canoeing,Singapore
5251,2,M,189.0,72.5,Canoeing,Slovakia-1
5252,2,M,175.0,69.5,Canoeing,Slovakia-2
5253,2,F,180.0,77.0,Canoeing,Turkey
5254,2,M,179.0,66.0,Canoeing,United States-3
5255,2,M,181.5,79.5,Canoeing,West Germany-1
5256,2,M,180.0,74.0,Canoeing,West Germany-2
5257,2,M,179.0,80.0,Canoeing,West Germany-3
5258,2,M,179.5,69.5,Canoeing,Yugoslavia-1
5259,2,M,175.0,70.5,Canoeing,Yugoslavia-2
5260,2,M,173.0,67.5,Cross Country Skiing,Algeria
5261,2,M,193.0,81.0,Cross Country Skiing,Bermuda
5262,2,M,198.0,54.0,Cross Country Skiing,Cameroon
5263,2,F,168.0,53.0,Cross Country Skiing,Denmark
5264,2,M,177.0,65.0,Cross Country Skiing,Ethiopia
5265,2,M,178.0,85.0,Cross Country Skiing,Fiji
5266,2,F,168.5,56.0,Cross Country Skiing,Macedonia
5267,2,F,163.0,53.0,Cross Country Skiing,New Zealand
5268,2,M,188.0,89.0,Cross Country Skiing,New Zealand
5269,2,F,158.5,58.0,Cross Country Skiing,North Korea
5270,2,M,174.0,75.0,Cross Country Skiing,Peru
5271,2,M,165.0,60.0,Cross Country Skiing,Portugal
5272,2,F,171.5,65.0,Cross Country Skiing,Serbia
5273,2,M,201.0,80.5,Cycling,Bahamas
5274,2,M,180.0,70.0,Cycling,Benin
5275,2,F,157.5,49.0,Cycling,Cyprus
5276,2,M,174.5,64.5,Cycling,Cyprus
5277,2,M,188.0,71.0,Cycling,Eritrea
5278,2,F,178.0,65.0,Cycling,Kazakhstan
5279,2,F,172.0,54.0,Cycling,Liechtenstein
5280,2,F,163.0,64.0,Cycling,Malaysia
5281,2,F,167.0,62.0,Cycling,Mauritius
5282,2,F,167.5,57.0,Cycling,Namibia
5283,2,M,165.0,68.0,Cycling,Rwanda
5284,2,M,170.0,55.0,Diving,Armenia
5285,2,M,173.0,58.0,Diving,Azerbaijan
5286,2,M,175.0,79.0,Diving,Czechoslovakia
5287,2,M,176.5,73.0,Diving,Denmark
5288,2,F,161.0,49.0,Diving,Georgia
5289,2,M,164.5,66.5,Diving,India
5290,2,M,171.0,69.0,Diving,Netherlands
5291,2,M,171.0,70.0,Diving,New Zealand
5292,2,M,168.0,64.0,Diving,Peru
5293,2,F,156.0,54.0,Diving,Philippines
5294,2,M,162.0,57.5,Diving,Philippines
5295,2,M,178.0,74.0,Equestrianism,Azerbaijan
5296,2,M,183.5,76.0,Equestrianism,Belarus
5297,2,F,165.0,50.0,Equestrianism,Bulgaria
5298,2,M,178.0,65.0,Equestrianism,Czech Republic
5299,2,M,170.5,70.0,Equestrianism,Ecuador
5300,2,M,181.0,75.0,Equestrianism,Greece
5301,2,F,162.5,50.0,Equestrianism,Guatemala
5302,2,F,170.0,58.0,Equestrianism,Hong Kong
5303,2,F,165.0,59.0,Equestrianism,Jamaica
5304,2,M,185.0,87.0,Equestrianism,Netherlands Antilles
5305,2,F,175.0,55.0,Equestrianism,Portugal
5306,2,F,161.5,56.5,Equestrianism,Puerto Rico
5307,2,F,168.0,58.0,Equestrianism,Unified Team
5308,2,M,186.0,85.0,Fencing,Aruba
5309,2,F,173.0,63.0,Fencing,Chile
5310,2,M,191.0,84.0,Fencing,Georgia
5311,2,F,170.5,60.5,Fencing,Ireland
5312,2,M,177.0,81.0,Fencing,Kyrgyzstan
5313,2,F,152.0,52.0,Fencing,Lebanon
5314,2,F,174.0,58.5,Fencing,Netherlands Antilles
5315,2,M,180.0,72.0,Fencing,Netherlands Antilles
5316,2,F,163.5,57.0,Fencing,Panama
5317,2,M,180.0,76.0,Fencing,Peru
5318,2,F,163.5,55.0,Fencing,Portugal
5319,2,F,162.0,59.5,Fencing,Puerto Rico
5320,2,F,173.0,58.0,Fencing,Senegal
5321,2,M,168.0,75.0,Fencing,Senegal
5322,2,F,166.5,55.0,Fencing,Turkey
5323,2,M,177.5,70.0,Fencing,Vietnam
5324,2,M,173.5,67.5,Figure Skating,Czechoslovakia-1
5325,2,M,178.0,73.0,Figure Skating,Czechoslovakia-2
5326,2,M,186.0,74.0,Figure Skating,Denmark
5327,2,F,156.5,46.0,Figure Skating,East Germany-3
5328,2,M,185.0,75.0,Figure Skating,East Germany-3
5329,2,F,161.0,48.5,Figure Skating,France-3
5330,2,M,178.0,68.0,Figure Skating,France-3
5331,2,F,160.0,51.0,Figure Skating,Germany-3
5332,2,M,173.5,69.5,Figure Skating,Germany-3
5333,2,F,161.5,50.5,Figure Skating,Hungary-1
5334,2,M,174.0,67.5,Figure Skating,Hungary-1
5335,2,F,166.0,58.0,Figure Skating,Hungary-2
5336,2,M,171.0,65.5,Figure Skating,Hungary-2
5337,2,F,156.5,50.0,Figure Skating,Israel
5338,2,F,153.0,45.0,Figure Skating,Israel-1
5339,2,M,165.0,65.0,Figure Skating,Israel-1
5340,2,F,159.0,49.0,Figure Skating,Latvia
5341,2,M,174.0,66.5,Figure Skating,Latvia
5342,2,F,150.0,43.0,Figure Skating,North Korea
5343,2,M,173.0,64.0,Figure Skating,Slovakia
5344,2,M,177.0,70.0,Figure Skating,Slovenia
5345,2,F,165.0,63.0,Figure Skating,Turkey
5346,2,F,162.0,48.5,Figure Skating,Unified Team-1
5347,2,M,178.0,75.0,Figure Skating,Unified Team-1
